LATITUDE,LONGITUDE,ID,Mun,CodIBGE,Populacao,Delitos Relacionados à Armas e Munições,Delitos relacionados à Corrupção,Estelionato,Extorsão,Extorsão Mediante Sequestro,Furto,Furto de Veículos,Homicídio Doloso,Latrocínio,Posse de Entorpecentes,Roubo,Roubo de Veículos,Tráfico de Entorpecentes,
-31.004634,-52.043618,123, Cristal, 4306056, 7839, 4, 0, 8, 0, 0, 98, 0, , 0, 1, 15, 5, 0
-27.451995,-53.242227,124, Cristal do Sul, 4306072, 2786, 11, 0, 1, 0, 0, 23, 1, , 0, 3, 1, 0, 0
-28.645001,-53.604831,125, Cruz Alta, 4306106, 63389, 146, 5, 103, 3, 0, 1174, 151, , 0, 53, 238, 19, 41
-27.667161,-52.652168,126, Cruzaltense, 4306130, 1926, 4, 1, 0, 0, 0, 13, 0, , 0, 0, 0, 2, 0
-29.514835,-51.992778,127, Cruzeiro do Sul, 4306205, 12708, 4, 1, 14, 0, 0, 114, 12, , 0, 2, 31, 4, 3
-28.384907,-51.848205,128, David Canabarro, 4306304, 4519, 5, 0, 2, 0, 0, 38, 0, , 0, 0, 0, 0, 0
-27.264151,-53.864535,129, Derrubadas, 4306320, 3006, 7, 0, 1, 0, 0, 16, 1, , 0, 0, 1, 0, 0
-28.219036,-55.061709,130, Dezesseis de Novembro, 4306353, 2671, 7, 0, 1, 0, 0, 9, 1, , 0, 0, 1, 0, 0
-29.705393,-54.212241,131, Dilermando de Aguiar, 4306379, 2942, 3, 0, 1, 0, 0, 69, 0, , 0, 0, 3, 0, 0
-29.58356,-51.089776,132, Dois Irmãos, 4306403, 30699, 3, 0, 41, 1, 0, 198, 36, , 1, 15, 40, 14, 5
-27.662103,-53.530413,133, Dois Irmãos das Missões, 4306429, 2074, 3, 0, 1, 0, 0, 9, 0, , 0, 0, 0, 0, 0
-28.983006,-51.839584,134, Dois Lajeados, 4306452, 3321, 1, 0, 3, 1, 0, 35, 4, , 0, 1, 1, 1, 1
-30.700354,-52.102645,135, Dom Feliciano, 4306502, 14487, 7, 0, 6, 0, 0, 84, 5, , 0, 2, 18, 2, 1
-30.97559,-54.66936,136, Dom Pedrito, 4306601, 39109, 19, 3, 52, 0, 0, 428, 22, , 0, 28, 29, 2, 31
-29.363872,-49.853007,137, Dom Pedro de Alcântara, 4306551, 2633, 5, 0, 1, 0, 0, 22, 2, , 0, 0, 4, 2, 1
-29.619507,-53.361737,138, Dona Francisca, 4306700, 3266, 5, 2, 5, 1, 0, 45, 1, , 0, 0, 4, 0, 0
-27.510309,-54.357746,139, Doutor Maurício Cardoso, 4306734, 4999, 0, 0, 0, 0, 0, 27, 1, , 0, 1, 0, 0, 0
-29.083957,-51.997155,140, Doutor Ricardo, 4306759, 1999, 0, 0, 0, 0, 0, 24, 0, , 0, 0, 3, 1, 0
-30.084676,-51.618702,141, Eldorado do Sul, 4306767, 38036, 30, 0, 23, 0, 0, 443, 31, , 1, 51, 324, 51, 70
-29.235141,-51.870282,142, Encantado, 4306809, 21961, 15, 0, 27, 0, 0, 361, 24, , 0, 31, 36, 0, 23
-30.542998,-52.520381,143, Encruzilhada do Sul, 4306908, 24686, 16, 0, 19, 1, 0, 395, 26, , 2, 11, 56, 9, 9
-27.706026,-52.91454,144, Engenho Velho, 4306924, 1534, 0, 0, 0, 0, 0, 8, 0, , 0, 0, 1, 0, 0
-28.368556,-54.268588,145, Entre-ijuís, 4306932, 9370, 8, 0, 9, 0, 0, 135, 3, , 0, 3, 2, 0, 1
-27.529836,-52.734708,146, Entre Rios do Sul, 4306957, 3034, 1, 0, 1, 0, 0, 53, 1, , 0, 0, 5, 0, 0
-27.854386,-52.300486,147, Erebango, 4306973, 3179, 5, 0, 3, 0, 0, 43, 0, , 0, 2, 3, 1, 3
-27.63638,-52.26969,148, Erechim, 4307005, 103916, 130, 5, 157, 8, 0, 1293, 211, , 2, 147, 225, 16, 88
-28.497674,-52.583566,149, Ernestina, 4307054, 3184, 4, 0, 6, 0, 0, 50, 1, , 0, 1, 3, 1, 0
-27.392599,-52.574036,150, Erval Grande, 4307203, 5053, 6, 0, 0, 1, 0, 33, 3, , 2, 2, 17, 3, 0
-27.544314,-53.500501,151, Erval Seco, 4307302, 7648, 7, 0, 5, 0, 0, 71, 3, , 0, 0, 6, 0, 0
