LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS,
-30.030194,-51.204232,R MARIANTE,,ABALROAMENTO,0,2013-05-03T09:45:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,9,1,
-30.055008,-51.185775,R DEZOITO DE SETEMBRO,R OITO DE JULHO,COLISAO,0,2013-05-03T10:00:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,10,1,
-30.07335,-51.17034,R DONA FIRMINA,,COLISAO,0,2013-05-03T10:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,5,2013,10,1,
-30.007643,-51.192885,AV BRASIL,,ABALROAMENTO,0,2013-05-03T10:30:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,5,2013,10,1,
-30.028603,-51.233546,AV MAUA,,ABALROAMENTO,0,2013-05-03T10:30:00,SEXTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,5,2013,10,5,
-30.011501,-51.199167,AV SAO PEDRO,AV PARA,ABALROAMENTO,0,2013-05-03T10:57:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,5,2013,10,1,
-30.013846,-51.125218,R FABIO LUIZ SILVEIRA,R SOTERO DOS REIS,COLISAO,0,2013-05-03T11:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,5,2013,11,1,
-30.085966,-51.188759,AV PROF OSCAR PEREIRA,,COLISAO,0,2013-05-03T11:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,5,2013,11,5,
-30.091725,-51.122273,R DOLORES DURAN,,CHOQUE,0,2013-05-03T11:15:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,11,1,
-30.026852,-51.196163,R CEL BORDINI,,COLISAO,0,2013-05-03T11:15:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,5,2013,11,1,
-30.055062,-51.18824,R GUILHERME ALVES,,ABALROAMENTO,0,2013-05-03T12:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,5,2013,12,5,
-30.043251,-51.225839,AV AURELIANO DE FIGUEIREDO PINTO,,CHOQUE,0,2013-05-03T12:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,CENTRO,3,5,2013,12,1,
-30.065609,-51.215587,R MARIANO DE MATOS,,COLISAO,0,2013-05-03T12:10:00,SEXTA-FEIRA,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,5,2013,12,1,
-30.033629,-51.149315,AV IPE,,COLISAO,0,2013-05-03T12:25:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,5,2013,12,5,
-30.095495,-51.22612,AV DA CAVALHADA,,COLISAO,0,2013-05-03T12:30:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,5,2013,12,1,
-29.998751,-51.198098,AV FARRAPOS,R DONA MARGARIDA,COLISAO,0,2013-05-03T12:34:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,5,2013,12,1,
-30.045339,-51.209734,AV IPIRANGA,R SANTANA,COLISAO,0,2013-05-03T13:00:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,3,5,2013,13,1,
-30.063898,-51.150061,AV IPIRANGA,AV ANTONIO CARVALHO,ABALROAMENTO,0,2013-05-03T13:30:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,13,1,
-30.01523,-51.18425,AV ASSIS BRASIL,R LUZITANA,COLISAO,0,2013-05-03T13:57:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,5,2013,13,1,
-30.021919,-51.193121,R VINTE QUATRO DE OUTUBRO,,COLISAO,0,2013-05-03T14:05:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,14,1,
-30.025275,-51.201706,R VINTE QUATRO DE OUTUBRO,R COMENDADOR CAMINHA,ABALROAMENTO,0,2013-05-03T14:25:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,5,2013,14,1,
-30.060366,-51.223203,R JOSE DE ALENCAR,AV GETULIO VARGAS,ATROPELAMENTO,0,2013-05-03T14:39:00,SEXTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,5,2013,14,5,
-30.00561,-51.158477,AV SERTORIO,R AVARE,COLISAO,0,2013-05-03T14:50:00,SEXTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,5,2013,14,1,
-29.999388,-51.201661,AV SERTORIO,,ABALROAMENTO,0,2013-05-03T15:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,5,2013,15,1,
-30.015474,-51.171907,AV PLINIO BRASIL MILANO,,COLISAO,0,2013-05-03T15:10:00,SEXTA-FEIRA,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,5,2013,15,5,
-29.985338,-51.155057,AV DIQUE,AV DAS INDUSTRIAS,ABALROAMENTO,0,2013-05-03T16:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,5,2013,16,1,
-30.034039,-51.204137,R MARIANTE,,COLISAO,0,2013-05-03T16:00:00,SEXTA-FEIRA,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,5,2013,16,5,
-30.038192,-51.204941,R SAO MANOEL,,COLISAO,0,2013-05-03T16:00:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,5,2013,16,1,
-30.050181,-51.185521,R GUILHERME ALVES,,ABALROAMENTO,0,2013-05-03T16:09:00,SEXTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,5,2013,16,5,
-30.024617,-51.222313,AV JULIO DE CASTILHOS,,COLISAO,0,2013-05-03T16:10:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,5,2013,16,1,
-30.059641,-51.216913,R JOSE DE ALENCAR,AV ERICO VERISSIMO,ABALROAMENTO,0,2013-05-03T16:15:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,5,2013,16,1,
-30.026175,-51.225509,AV JULIO DE CASTILHOS,,ABALROAMENTO,0,2013-05-03T16:25:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,5,2013,16,1,
-29.997704,-51.139796,AV SERTORIO,R DONA ALZIRA,COLISAO,0,2013-05-03T16:30:00,SEXTA-FEIRA,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,5,2013,16,1,
-30.016818,-51.204768,R SANTA RITA,R CONDE DE PORTO ALEGRE,ABALROAMENTO,0,2013-05-03T16:30:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,5,2013,16,1,
-30.098535,-51.231472,AV DA CAVALHADA,,ABALROAMENTO,0,2013-05-03T16:30:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,5,2013,16,1,
-30.106775,-51.236342,R DR PEREIRA NETO,,ATROPELAMENTO,0,2013-05-03T17:00:00,SEXTA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,5,2013,17,5,
-29.999687,-51.206161,R VOLUNTARIOS DA PATRIA,,ABALROAMENTO,0,2013-05-03T17:30:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,3,5,2013,17,5,
-30.089255,-51.241566,AV ICARAI,,COLISAO,0,2013-05-03T17:35:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,3,5,2013,17,1,
-30.003122,-51.180613,AV SERTORIO,,ABALROAMENTO,0,2013-05-03T17:40:00,SEXTA-FEIRA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,BOM,DIA,NORTE,3,5,2013,17,5,
-30.062538,-51.211831,AV DR CARLOS BARBOSA,,ABALROAMENTO,0,2013-05-03T17:40:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,3,5,2013,17,1,
-30.028004,-51.162405,AV DR NILO PECANHA,,ABALROAMENTO,0,2013-05-03T17:45:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,5,2013,17,5,
-30.038433,-51.153768,AV SATURNINO DE BRITO,,ABALROAMENTO,0,2013-05-03T17:50:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,5,2013,17,5,
-30.024169,-51.210714,AV CRISTOVAO COLOMBO,,ATROPELAMENTO,0,2013-05-03T18:20:00,SEXTA-FEIRA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,3,5,2013,18,13,
-30.04738,-51.108976,AV PROTASIO ALVES,,COLISAO,0,2013-05-03T18:27:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,3,5,2013,18,1,
-29.997851,-51.197739,AV FARRAPOS,AV A J RENNER,ABALROAMENTO,0,2013-05-03T18:54:00,SEXTA-FEIRA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,BOM,NOITE,NORTE,3,5,2013,18,1,
-30.003097,-51.172738,AV SERTORIO,,ABALROAMENTO,0,2013-05-03T19:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,3,5,2013,19,5,
-30.015166,-51.184075,R LUZITANA,,ABALROAMENTO,0,2013-05-03T19:15:00,SEXTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CHUVOSO,NOITE,NORTE,3,5,2013,19,1,
-30.081114,-51.228049,R CRUZEIRO DO SUL,,ABALROAMENTO,0,2013-05-03T19:15:00,SEXTA-FEIRA,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,3,5,2013,19,5,
-30.036322,-51.195722,R VICENTE DA FONTOURA,TRAV FONTE DA SAUDE,COLISAO,0,2013-05-03T20:23:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,3,5,2013,20,1,
-30.022381,-51.195327,R VINTE QUATRO DE OUTUBRO,AV CEL LUCAS DE OLIVEIRA,ABALROAMENTO,0,2013-05-03T20:40:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,3,5,2013,20,1,
-30.084446,-51.214384,AV TERESOPOLIS,,COLISAO,0,2013-05-03T20:40:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,5,2013,20,1,
-30.115089,-51.207882,ESTR JOAO PASSUELO,,ATROPELAMENTO,0,2013-05-03T21:00:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,3,5,2013,21,5,
-30.047841,-51.218231,AV IPIRANGA,AV ERICO VERISSIMO,COLISAO,0,2013-05-03T21:00:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,CENTRO,3,5,2013,21,1,
-30.032428,-51.223063,PCA ARGENTINA,AV DESEMBARGADOR ANDRE DA ROCHA,QUEDA,0,2013-05-03T21:15:00,SEXTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,CENTRO,3,5,2013,21,5,
-30.094493,-51.230708,R DONA ZULMIRA,R SANTA FLORA,COLISAO,0,2013-05-03T21:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,3,5,2013,21,1,
-30.025806,-51.221128,R CEL VICENTE,R COMENDADOR MANOEL PEREIRA,ATROPELAMENTO,0,2013-05-03T21:40:00,SEXTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,3,5,2013,21,5,
-30.073499,-51.225831,R NEVES,,CHOQUE,0,2013-05-03T22:15:00,SEXTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,3,5,2013,22,5,
-30.06462,-51.141591,R COMENDADOR EDUARDO SECCO,,CHOQUE,0,2013-05-03T22:30:00,SEXTA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,3,5,2013,22,5,
-30.064653,-51.18295,AV BENTO GONCALVES,,ABALROAMENTO,0,2013-05-03T22:30:00,SEXTA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,3,5,2013,22,5,
-30.078735,-51.243964,AV PINHEIRO BORDA,,ABALROAMENTO,0,2013-05-03T23:15:00,SEXTA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,3,5,2013,23,1,
-30.132266,-51.233305,AV CEL MARCOS,R DEA COUFAL,COLISAO,0,2013-05-03T23:30:00,SEXTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,SUL,3,5,2013,23,1,
-30.06311,-51.188579,AV IPIRANGA,,ABALROAMENTO,0,2013-05-04T00:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,4,5,2013,0,1,
-30.205015,-51.178737,AV JUCA BATISTA,,QUEDA,0,2013-05-04T01:30:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,4,5,2013,1,5,
-30.006652,-51.142801,AV JOAO XXIII,,CHOQUE,0,2013-05-04T02:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,5,2013,2,1,
-30.020588,-51.119745,AV MANOEL ELIAS,,ATROPELAMENTO,0,2013-05-04T06:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,5,2013,6,5,
-30.184895,-51.17468,AV JUCA BATISTA,,COLISAO,0,2013-05-04T07:00:00,SABADO,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,5,2013,7,5,
-30.043794,-51.207106,AV IPIRANGA,R RAMIRO BARCELOS,ABALROAMENTO,0,2013-05-04T07:20:00,SABADO,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,5,2013,7,1,
-30.147422,-51.206394,AV JUCA BATISTA,,COLISAO,0,2013-05-04T08:10:00,SABADO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,5,2013,8,1,
-30.21794,-51.147968,AV DO LAMI,,ABALROAMENTO,0,2013-05-04T09:21:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,5,2013,9,5,
-30.178759,-51.175929,AV JUCA BATISTA,ESTR RETIRO DA PONTA GROSSA,COLISAO,0,2013-05-04T10:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,4,5,2013,10,1,
-30.025779,-51.193488,R TEN CEL FABRICIO PILAR,,ABALROAMENTO,0,2013-05-04T10:10:00,SABADO,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,5,2013,10,5,
-30.105454,-51.241201,AV OTTO NIEMEYER,R TEOTONIA,ABALROAMENTO,0,2013-05-04T10:15:00,SABADO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,5,2013,10,1,
-30.026439,-51.185362,R ANITA GARIBALDI,R PEDRO CHAVES BARCELOS,ABALROAMENTO,0,2013-05-04T11:25:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,5,2013,11,1,
-30.138847,-51.220527,AV JUCA BATISTA,AV EDUARDO PRADO,QUEDA,0,2013-05-04T12:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,5,2013,12,5,
-30.030526,-51.183131,AV DR NILO PECANHA,,COLISAO,0,2013-05-04T12:20:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,5,2013,12,1,
-30.072349,-51.180577,BC UM RUA SAO JORGE-CEL APARICIO BORGES,,ABALROAMENTO,0,2013-05-04T13:00:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,5,2013,13,5,
-30.025909,-51.224974,AV JULIO DE CASTILHOS,,ATROPELAMENTO,0,2013-05-04T13:10:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,4,5,2013,13,5,
-30.03609,-51.208567,AV INDEPENDENCIA,,ATROPELAMENTO,0,2013-05-04T13:34:00,SABADO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,5,2013,13,5,
-30.216123,-51.121594,AV DO LAMI,,ABALROAMENTO,0,2013-05-04T13:40:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,SUL,4,5,2013,13,5,
-30.050572,-51.224324,AV BASTIAN,R MUCIO TEIXEIRA,COLISAO,0,2013-05-04T13:40:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,4,5,2013,13,1,
-30.050567,-51.212954,AV DA AZENHA,,COLISAO,0,2013-05-04T13:50:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,4,5,2013,13,1,
-30.031482,-51.227723,R RIACHUELO,AV BORGES DE MEDEIROS,ATROPELAMENTO,0,2013-05-04T14:00:00,SABADO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,5,2013,14,5,
-30.156559,-51.13514,AV LUIZ FRANCISCO ZANELLA,,ATROPELAMENTO,0,2013-05-04T14:10:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,5,2013,14,5,
-30.014141,-51.168933,AV GRECIA,,ATROPELAMENTO,0,2013-05-04T14:15:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,4,5,2013,14,5,
-30.029173,-51.180125,AL MAJOR FRANCISCO BARCELOS,,CHOQUE,0,2013-05-04T14:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,5,2013,14,1,
-30.018834,-51.213564,R COMENDADOR AZEVEDO,,ABALROAMENTO,0,2013-05-04T14:40:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,4,5,2013,14,5,
-29.994593,-51.130953,R XAVIER DE CARVALHO,R JOSE INACIO DA CUNHA,ABALROAMENTO,0,2013-05-04T15:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,5,2013,15,1,
-30.010793,-51.141627,R LOPES TEIXEIRA,,ABALROAMENTO,0,2013-05-04T15:30:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,4,5,2013,15,5,
-30.059894,-51.230326,AV PADRE CACIQUE,,COLISAO,0,2013-05-04T15:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,5,2013,15,1,
-30.052005,-51.17115,R PROF CRISTIANO FISCHER,,COLISAO,0,2013-05-04T16:10:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,BOM,DIA,LESTE,4,5,2013,16,1,
-30.027021,-51.192271,R ANITA GARIBALDI,,ABALROAMENTO,0,2013-05-04T16:20:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,5,2013,16,5,
-30.017851,-51.197695,AV CRISTOVAO COLOMBO,AV BENJAMIN CONSTANT,ABALROAMENTO,0,2013-05-04T16:25:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,5,2013,16,1,
-30.028164,-51.168135,AV DR NILO PECANHA,,CHOQUE,0,2013-05-04T16:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,5,2013,16,1,
-29.975949,-51.195159,R LUIZ CARLOS PINHEIRO CABRAL,,CHOQUE,0,2013-05-04T16:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,5,2013,16,1,
-30.108853,-51.238471,R DR MARIO TOTTA,R PROF JOAQUIM LOUZADA,ABALROAMENTO,0,2013-05-04T17:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,4,5,2013,17,1,
-30.0927,-51.098719,AV BALTAZAR DE OLIVEIRA GARCIA,,ABALROAMENTO,0,2013-05-04T17:08:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,5,2013,17,1,
-30.032098,-51.212354,R GEN JOAO TELLES,,ABALROAMENTO,0,2013-05-04T17:25:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,5,2013,17,1,
-30.00872,-51.1916,AV SERTORIO,AV CEARA,ABALROAMENTO,0,2013-05-04T17:55:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,5,2013,17,1,
-30.047519,-51.174103,R ENG ANTONIO CARLOS TIBIRICA,,ABALROAMENTO,0,2013-05-04T18:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,5,2013,18,1,
-30.043008,-51.203917,AV IPIRANGA,R SILVA SO,ABALROAMENTO,0,2013-05-04T18:20:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,LESTE,4,5,2013,18,1,
-30.203095,-51.141066,ESTR JACQUES DA ROSA,,ABALROAMENTO,0,2013-05-04T19:00:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,NOITE,SUL,4,5,2013,19,5,
-30.108352,-51.140705,R JAIME LINO DOS SANTOS FILHO,,ATROPELAMENTO,0,2013-05-04T19:10:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,5,2013,19,5,
-30.018372,-51.175067,AV PLINIO BRASIL MILANO,,COLISAO,0,2013-05-04T20:30:00,SABADO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,5,2013,20,1,
-30.057824,-51.184689,AV IPIRANGA,,ABALROAMENTO,0,2013-05-04T20:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,5,2013,20,1,
-30.017218,-51.164298,AV JOAO WALLIG,R PAULO SETUBAL,COLISAO,0,2013-05-04T20:35:00,SABADO,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,5,2013,20,1,
-29.99813,-51.101056,AV BERNARDINO SILVEIRA PASTORIZA,,ABALROAMENTO,0,2013-05-04T20:54:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,4,5,2013,20,5,
-30.085631,-51.214343,R DR NEY CABRAL,,ABALROAMENTO,0,2013-05-04T22:10:00,SABADO,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,5,2013,22,5,
-30.049965,-51.195688,AV IPIRANGA,,ABALROAMENTO,0,2013-05-04T23:00:00,SABADO,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,5,2013,23,1,
-30.039004,-51.200919,AV PROTASIO ALVES,,ABALROAMENTO,0,2013-05-05T01:05:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,5,5,2013,1,5,
-30.025487,-51.182659,R ANITA GARIBALDI,AV CARLOS GOMES,COLISAO,0,2013-05-05T01:10:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,5,5,2013,1,1,
-30.011617,-51.166108,AV ASSIS BRASIL,AV CARNEIRO DA FONTOURA,ABALROAMENTO,0,2013-05-05T03:00:00,DOMINGO,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,5,5,2013,3,5,
-30.002404,-51.187775,AV SERTORIO,,CHOQUE,0,2013-05-05T07:00:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,5,2013,7,5,
-30.031183,-51.207313,R CASEMIRO DE ABREU,,EVENTUAL,0,2013-05-05T07:00:00,DOMINGO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,5,5,2013,7,1,
-30.158599,-51.19072,AV JUCA BATISTA,,ABALROAMENTO,0,2013-05-05T08:10:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,5,5,2013,8,5,
